customer_id,full_name,email,phone,city,customer_status,created_at,updated_at
CUS0010499,Ngô Phúc,customer0010499@example.com,0932895611,Nha Trang,active,2025-09-14 09:35:14,2026-08-02 09:35:14
CUS0007001,Phan Vân,customer0007001@example.com,0913105497,Nha Trang,active,2025-07-04 09:35:14,2026-08-03 09:35:14
CUS0003274,Vũ Linh,customer0003274@example.com,0702958487,Huế,active,2025-01-21 09:35:14,2026-03-15 09:35:14
CUS0007228,Phạm Tuấn,customer0007228@example.com,0511302718,Huế,inactive,2026-05-19 09:35:14,2026-08-03 09:35:14
CUS0003684,Hoàng Nga,customer0003684@example.com,ABC-INVALID,TP. Hồ Chí Minh,active,2025-04-21 09:35:14,2026-07-31 09:35:14
CUS0006675,Hồ Nam,customer0006675@example.com,ABC-INVALID,Huế,active,2025-07-31 09:35:14,2026-08-02 09:35:14
CUS0006808,Phan Vân,customer0006808@example.com,0437380702,Cần Thơ,active,2024-11-30 09:35:14,2026-07-31 09:35:14
CUS0011706,Huỳnh An,customer0011706@example.com,0620826066,Vũng Tàu,active,2024-10-30 09:35:14,2026-03-20 09:35:14
CUS0001317,Võ Quân,customer0001317@example.com,0659489017,Huế,active,2025-06-27 09:35:14,2026-08-02 09:35:14
CUS0003226,Bùi Thảo,customer0003226@example.com,0832650139,Hải Phòng,active,2025-04-27 09:35:14,2026-08-03 09:35:14
CUS0001073,Phan Sơn,customer0001073@example.com,0439731564,Nha Trang,active,2026-04-28 09:35:14,2026-08-03 09:35:14
CUS0004816,Bùi Hiếu,customer0004816@example.com,0933889722,TP. Hồ Chí Minh,active,2026-01-02 09:35:14,2026-08-04 09:35:14
CUS0010157,Nguyễn Dũng,customer0010157@example.com,0337210874,Nha Trang,active,2026-06-16 09:35:14,2026-08-03 09:35:14
CUS0009853,Huỳnh Trung,customer0009853@example.com,0485872233,Hà Nội,active,2024-12-30 09:35:14,2026-08-04 09:35:14
CUS0005753,Dương Dũng,customer0005753@example.com,0669277140,Vũng Tàu,active,2025-11-08 09:35:14,2026-08-03 09:35:14
CUS0010988,Lê Hoàng,customer0010988@example.com,0339132491,TP. Hồ Chí Minh,active,2024-11-04 09:35:14,2026-08-05 09:35:14
CUS0004617,Đặng Hiếu,customer0004617@example.com,0843351989,Hải Phòng,active,2025-06-01 09:35:14,2026-08-05 09:35:14
CUS0003098,Trần Hoàng,customer0003098@example.com,0965182685,TP. Hồ Chí Minh,active,2024-10-17 09:35:14,2026-08-06 09:35:14
CUS0011772,Huỳnh Bình,customer0011772@example.com,0466332422,Huế,active,2024-12-29 09:35:14,2026-08-01 09:35:14
CUS0006870,Đỗ Chiến,customer0006870@example.com,0857269620,Hải Phòng,active,2025-04-04 09:35:14,2026-08-02 09:35:14
CUS0001301,Đỗ Sơn,customer0001301@example.com,0690493016,Nha Trang,active,2025-06-10 09:35:14,2026-08-05 09:35:14
CUS0007286,Ngô Trang,customer0007286@example.com,0879153763,TP. Hồ Chí Minh,active,2025-11-20 09:35:14,2026-08-05 09:35:14
CUS0006285,Bùi Long,customer0006285@example.com,0752108765,Cần Thơ,active,2024-10-30 09:35:14,2026-08-05 09:35:14
CUS0010657,Phan Thảo,customer0010657@example.com,0646720294,Vũng Tàu,active,2025-01-07 09:35:14,2026-08-03 09:35:14
CUS0005496,Hồ Hà,customer0005496@example.com,0777671513,Hải Phòng,active,2026-03-05 09:35:14,2026-08-03 09:35:14
CUS0005292,Huỳnh Tuấn,customer0005292@example.com,0776583678,TP. Hồ Chí Minh,active,2024-12-28 09:35:14,2026-07-31 09:35:14
CUS0009601,Nguyễn Nga,email_khong_hop_le,0924398586,Nha Trang,active,2025-05-15 09:35:14,2026-08-03 09:35:14
CUS0001799,Vũ Mai,customer0001799@example.com,0926548130,Hải Phòng,active,2025-05-29 09:35:14,2026-08-02 09:35:14
CUS0009668,Bùi Sơn,customer0009668@example.com,0380948502,TP. Hồ Chí Minh,active,2026-03-14 09:35:14,2026-08-03 09:35:14
CUS0005204,Nguyễn Phúc,customer0005204@example.com,0378023407,Đà Nẵng,active,2025-04-19 09:35:14,2026-08-04 09:35:14
CUS0008228,Hồ Minh,customer0008228@example.com,0625340105,Đà Nẵng,active,2026-04-27 09:35:14,2026-07-31 09:35:14
CUS0005048,Phan Ngọc,customer0005048@example.com,0753947642,Vũng Tàu,active,2025-01-30 09:35:14,2026-08-01 09:35:14
CUS0006442,Dương Hiếu,customer0006442@example.com,0636884465,Nha Trang,active,2024-11-29 09:35:14,2026-07-31 09:35:14
CUS0008637,Huỳnh An,customer0008637@example.com,0307051938,Nha Trang,active,2026-01-16 09:35:14,2026-08-02 09:35:14
CUS0008106,Bùi Nam,customer0008106@example.com,0351316358,Cần Thơ,active,2024-12-27 09:35:14,2026-08-02 09:35:14
CUS0002360,Hoàng Hải,customer0002360@example.com,0588937983,Đà Nẵng,active,2024-10-03 09:35:14,2026-08-06 09:35:14
CUS0011277,Phạm Mai,customer0011277@example.com,0477000490,TP. Hồ Chí Minh,active,2024-12-18 09:35:14,2026-08-04 09:35:14
CUS0003655,Phan Phúc,customer0003655@example.com,0565659891,TP. Hồ Chí Minh,active,2026-01-06 09:35:14,2026-08-01 09:35:14
CUS0007053,Trần Phúc,customer0007053@example.com,0686811850,TP. Hồ Chí Minh,active,2025-06-02 09:35:14,2026-08-04 09:35:14
CUS0001287,Đỗ Vân,customer0001287@example.com,0630532997,Huế,active,2026-06-14 09:35:14,2026-08-05 09:35:14
CUS0010964,Đặng An,customer0010964@example.com,0825060051,Vũng Tàu,active,2026-05-03 09:35:14,2026-08-02 09:35:14
CUS0004446,Hoàng Linh,customer0004446@example.com,0440573918,TP. Hồ Chí Minh,active,2025-05-20 09:35:14,2026-08-03 09:35:14
CUS0002138,Phan An,customer0002138@example.com,0686401522,Hải Phòng,active,2025-10-17 09:35:14,2026-08-05 09:35:14
CUS0006788,Phạm An,customer0006788@example.com,0435948001,Cần Thơ,inactive,2025-01-19 09:35:14,2026-08-02 09:35:14
CUS0009874,Đỗ Hùng,customer0009874@example.com,0773352060,Huế,active,2025-10-25 09:35:14,2026-07-31 09:35:14
CUS0011722,Dương Ngọc,customer0011722@example.com,0617378256,Vũng Tàu,active,2025-01-13 09:35:14,2026-08-02 09:35:14
CUS0010446,Trần Chiến,customer0010446@example.com,0341717232,Vũng Tàu,active,2026-05-02 09:35:14,2026-08-03 09:35:14
CUS0010772,Phạm Thảo,customer0010772@example.com,0491055852,Hải Phòng,active,2024-11-28 09:35:14,2026-08-04 09:35:14
CUS0006895,Bùi Phúc,customer0006895@example.com,0460874582,Đà Nẵng,active,2026-04-30 09:35:14,2026-08-05 09:35:14
CUS0009885,Dương Hạnh,customer0009885@example.com,0327900280,Cần Thơ,active,2026-07-14 09:35:14,2026-08-04 09:35:14
CUS0010295,Bùi Thảo,customer0010295@example.com,0907521352,Cần Thơ,blocked,2025-02-22 09:35:14,2026-08-04 09:35:14
CUS0008565,Đỗ Dũng,customer0008565@example.com,0558391121,Vũng Tàu,active,2024-08-09 09:35:14,2026-08-04 09:35:14
CUS0007152,Võ Khánh,customer0007152@example.com,0723136957,Cần Thơ,active,2025-10-03 09:35:14,2026-08-01 09:35:14
CUS0000964,Phan Hải,customer0000964@example.com,0644612653,Cần Thơ,active,2026-07-03 09:35:14,2026-08-05 09:35:14
CUS0006013,Hồ Phong,customer0006013@example.com,0975723886,Huế,active,2025-11-16 09:35:14,2026-08-01 09:35:14
CUS0004883,Bùi Mai,customer0004883@example.com,0467981404,Đà Nẵng,active,2025-01-16 09:35:14,2026-08-01 09:35:14
CUS0000141,Huỳnh Yến,customer0000141@example.com,0555726243,Hà Nội,active,2025-09-27 09:35:14,2026-08-03 09:35:14
CUS0010848,Trần An,customer0010848@example.com,0832484313,Nha Trang,active,2025-03-27 09:35:14,2026-08-02 09:35:14
CUS0008907,Hoàng Tuấn,customer0008907@example.com,0412983704,TP. Hồ Chí Minh,active,2025-09-03 09:35:14,2026-07-31 09:35:14
CUS0006937,Ngô Mai,customer0006937@example.com,0698151486,Huế,active,2024-09-16 09:35:14,2026-08-01 09:35:14
CUS0006543,Bùi Hoàng,customer0006543@example.com,0443440051,TP. Hồ Chí Minh,active,2025-07-24 09:35:14,2026-07-31 09:35:14
CUS0005244,Đặng Việt,customer0005244@example.com,0361861494,Hải Phòng,active,2024-08-08 09:35:14,2026-08-05 09:35:14
CUS0004432,Nguyễn Chiến,customer0004432@example.com,0649901631,Hà Nội,active,2026-06-22 09:35:14,2026-08-03 09:35:14
CUS0010045,Bùi Nam,customer0010045@example.com,0847035919,Nha Trang,active,2025-09-02 09:35:14,2026-08-01 09:35:14
CUS0000407,Vũ Long,customer0000407@example.com,0529168940,Nha Trang,active,2026-02-02 09:35:14,2026-08-06 09:35:14
CUS0008213,Đỗ Việt,customer0008213@example.com,0968382275,Cần Thơ,active,2024-12-23 09:35:14,2026-08-01 09:35:14
CUS0009197,Trần Vân,customer0009197@example.com,0708080372,Nha Trang,active,2026-02-01 09:35:14,2026-07-31 09:35:14
CUS0010058,Vũ Nga,customer0010058@example.com,0961284026,Nha Trang,active,2025-10-13 09:35:14,2026-08-06 09:35:14
CUS0010366,Đặng An,customer0010366@example.com,0441132395,Hà Nội,active,2025-07-10 09:35:14,2026-08-02 09:35:14
CUS0009136,Hồ Bình,customer0009136@example.com,0988572239,Nha Trang,active,2025-03-27 09:35:14,2026-08-04 09:35:14
CUS0008235,Trần Hùng,customer0008235@example.com,0810261353,Huế,active,2026-04-28 09:35:14,2026-07-31 09:35:14
CUS0004400,Phạm Phong,customer0004400@example.com,0726966944,TP. Hồ Chí Minh,active,2025-09-14 09:35:14,2026-08-06 09:35:14
CUS0005253,Hồ Quân,customer0005253@example.com,0709763216,Hải Phòng,active,2024-09-02 09:35:14,2026-08-03 09:35:14
CUS0000012,Vũ Yến,customer0000012@example.com,0478715932,Huế,active,2025-07-10 09:35:14,2026-08-05 09:35:14
CUS0004761,Đặng Yến,customer0004761@example.com,0968267856,Nha Trang,active,2025-06-07 09:35:14,2026-07-31 09:35:14
CUS0001178,Hồ Hà,customer0001178@example.com,0816479724,Huế,active,2026-07-08 09:35:14,2026-08-04 09:35:14
CUS0002864,Đặng Ngọc,customer0002864@example.com,0500412873,Nha Trang,inactive,2026-02-17 09:35:14,2026-08-03 09:35:14
CUS0006472,Hoàng Dũng,customer0006472@example.com,0789920017,Hà Nội,active,2026-06-13 09:35:14,2026-08-06 09:35:14
CUS0006229,Nguyễn An,customer0006229@example.com,0376832756,Hải Phòng,active,2025-06-24 09:35:14,2026-08-03 09:35:14
CUS0009219,Dương Dũng,customer0009219@example.com,0758134955,Huế,active,2025-10-23 09:35:14,2026-08-04 09:35:14
CUS0002990,Ngô Linh,customer0002990@example.com,0374159082,TP. Hồ Chí Minh,active,2026-02-09 09:35:14,2026-08-02 09:35:14
CUS0009154,Đỗ Trang,customer0009154@example.com,0968356518,Vũng Tàu,active,2025-12-19 09:35:14,2026-08-05 09:35:14
CUS0007118,Vũ Ngọc,customer0007118@example.com,0667030091,Cần Thơ,active,2025-08-17 09:35:14,2026-08-01 09:35:14
CUS0007011,Hồ An,customer0007011@example.com,0332882064,TP. Hồ Chí Minh,active,2025-07-24 09:35:14,2026-08-02 09:35:14
CUS0010281,Đỗ Quân,customer0010281@example.com,0873770461,Vũng Tàu,active,2024-11-26 09:35:14,2026-08-01 09:35:14
CUS0008928,Bùi Yến,customer0008928@example.com,0793611458,TP. Hồ Chí Minh,active,2025-07-05 09:35:14,2026-08-05 09:35:14
CUS0001441,Hồ Thảo,customer0001441@example.com,0846447540,Đà Nẵng,active,2026-06-19 09:35:14,2026-08-01 09:35:14
CUS0011716,Võ Minh,customer0011716@example.com,0557761591,Hải Phòng,active,2025-05-17 09:35:14,2026-08-04 09:35:14
CUS0002876,Huỳnh Minh,customer0002876@example.com,0755598742,Nha Trang,active,2025-01-12 09:35:14,2026-08-05 09:35:14
CUS0009109,Lê Hùng,customer0009109@example.com,0868347828,TP. Hồ Chí Minh,active,2026-01-23 09:35:14,2026-08-06 09:35:14
CUS0011694,Đỗ Việt,customer0011694@example.com,0532763351,Vũng Tàu,active,2024-09-24 09:35:14,2026-08-03 09:35:14
CUS0010977,Vũ Ngọc,customer0010977@example.com,0681273988,Hải Phòng,active,2026-04-03 09:35:14,2026-07-31 09:35:14
CUS0007233,Lê Long,customer0007233@example.com,0771912618,Hà Nội,active,2026-05-17 09:35:14,2026-08-04 09:35:14
CUS0003727,Ngô Dũng,customer0003727@example.com,0680530383,Cần Thơ,active,2025-01-31 09:35:14,2026-08-02 09:35:14
CUS0002773,Phan Hải,customer0002773@example.com,0961866707,Hà Nội,active,2026-06-04 09:35:14,2026-07-31 09:35:14
CUS0009817,Đỗ Hạnh,customer0009817@example.com,0508251073,Hải Phòng,active,2025-03-15 09:35:14,2026-08-05 09:35:14
CUS0000455,Lê Nga,customer0000455@example.com,0722974154,Vũng Tàu,active,2025-09-04 09:35:14,2026-08-06 09:35:14
CUS0009014,Võ Linh,customer0009014@example.com,0632861452,Huế,active,2025-07-20 09:35:14,2026-08-05 09:35:14
CUS0008190,Ngô Hải,customer0008190@example.com,0698135881,Vũng Tàu,active,2026-02-09 09:35:14,2026-08-04 09:35:14
CUS0001368,Hồ Long,customer0001368@example.com,0826034721,Nha Trang,active,2026-07-28 09:35:14,2026-08-05 09:35:14
CUS0003713,Hoàng Trang,customer0003713@example.com,0627623753,Huế,active,2024-08-25 09:35:14,2026-07-31 09:35:14
CUS0011846,Bùi Sơn,customer0011846@example.com,0929201030,Hải Phòng,active,2024-08-26 09:35:14,2026-08-06 09:35:14
CUS0001389,Huỳnh Tuấn,customer0001389@example.com,0541613552,Đà Nẵng,inactive,2026-04-26 09:35:14,2026-08-04 09:35:14
CUS0009043,Đặng Nam,customer0009043@example.com,0762295439,Đà Nẵng,active,2025-07-28 09:35:14,2026-08-04 09:35:14
CUS0001001,Bùi Trang,customer0001001@example.com,0777703710,Cần Thơ,active,2025-03-24 09:35:14,2026-08-01 09:35:14
CUS0007762,Phạm Quân,customer0007762@example.com,0541934900,Hải Phòng,active,2025-04-03 09:35:14,2026-07-31 09:35:14
CUS0003554,Phạm Quân,customer0003554@example.com,0828330501,Đà Nẵng,inactive,2025-12-16 09:35:14,2026-08-03 09:35:14
CUS0004115,Huỳnh Hiếu,customer0004115@example.com,0636670594,Nha Trang,active,2024-12-31 09:35:14,2026-08-06 09:35:14
CUS0009830,Ngô Hoàng,customer0009830@example.com,0840658559,Đà Nẵng,active,2026-06-19 09:35:14,2026-08-06 09:35:14
CUS0001668,Dương Phúc,customer0001668@example.com,0980341731,Cần Thơ,active,2026-07-29 09:35:14,2026-08-04 09:35:14
CUS0003174,Lê Hùng,customer0003174@example.com,0727745752,Đà Nẵng,blocked,2025-11-21 09:35:14,2025-11-29 09:35:14
CUS0009540,Đỗ Quân,customer0009540@example.com,0594828657,Đà Nẵng,active,2025-05-02 09:35:14,2026-08-05 09:35:14
CUS0011298,Huỳnh Long,customer0011298@example.com,0710652904,Hà Nội,active,2025-11-21 09:35:14,2026-08-05 09:35:14
CUS0000489,Lê Sơn,customer0000489@example.com,0667079836,Nha Trang,active,2025-12-26 09:35:14,2026-08-04 09:35:14
CUS0003231,Ngô Trung,customer0003231@example.com,0680097217,Nha Trang,active,2026-01-03 09:35:14,2026-08-02 09:35:14
CUS0003829,Ngô Phúc,customer0003829@example.com,0981796757,Hải Phòng,active,2024-08-30 09:35:14,2026-08-02 09:35:14
CUS0010399,Phạm Hải,customer0010399@example.com,0900730135,TP. Hồ Chí Minh,active,2026-04-07 09:35:14,2026-08-05 09:35:14
CUS0005209,Phan Mai,customer0005209@example.com,0484999509,Cần Thơ,active,2025-06-21 09:35:14,2026-08-06 09:35:14
CUS0007849,Trần Bình,customer0007849@example.com,0371225875,Vũng Tàu,active,2025-12-30 09:35:14,2026-08-05 09:35:14
CUS0005705,Phạm Hoàng,customer0005705@example.com,0481202846,Hải Phòng,active,2025-03-18 09:35:14,2026-08-02 09:35:14
CUS0011591,Dương Dũng,customer0011591@example.com,0994987795,Huế,active,2025-07-24 09:35:14,2026-07-31 09:35:14
CUS0008134,Huỳnh Hiếu,customer0008134@example.com,0460755959,Cần Thơ,active,2025-03-29 09:35:14,2026-08-01 09:35:14
CUS0000704,Ngô Hà,customer0000704@example.com,0511753420,Cần Thơ,active,2026-02-13 09:35:14,2026-08-03 09:35:14
CUS0005106,Đỗ Phong,customer0005106@example.com,0460664075,Cần Thơ,active,2024-10-08 09:35:14,2026-08-06 09:35:14
CUS0010689,Hoàng Trung,customer0010689@example.com,0963821190,Cần Thơ,active,2025-12-28 09:35:14,2026-08-04 09:35:14
CUS0003292,Phạm Long,customer0003292@example.com,0404244291,Hải Phòng,active,2026-07-29 09:35:14,2025-09-11 09:35:14
CUS0008126,Hồ Giang,customer0008126@example.com,0363881611,Hải Phòng,active,2026-01-12 09:35:14,2026-08-03 09:35:14
CUS0009520,Ngô Vân,customer0009520@example.com,0655275225,TP. Hồ Chí Minh,active,2026-02-15 09:35:14,2026-08-01 09:35:14
CUS0011580,Lê Long,customer0011580@example.com,0567981379,Hà Nội,active,2025-11-08 09:35:14,2026-08-05 09:35:14
CUS0010836,Vũ Việt,customer0010836@example.com,0556060611,Cần Thơ,active,2026-01-05 09:35:14,2026-08-05 09:35:14
CUS0004910,Lê Ngọc,customer0004910@example.com,0841090025,TP. Hồ Chí Minh,active,2026-06-05 09:35:14,2026-08-01 09:35:14
CUS0004441,Dương Hoàng,customer0004441@example.com,0882630112,Nha Trang,active,2026-01-12 09:35:14,2026-08-04 09:35:14
CUS0000987,Võ Ngọc,customer0000987@example.com,0469899509,Hà Nội,inactive,2025-12-14 09:35:14,2026-07-31 09:35:14
CUS0011100,Đặng Long,customer0011100@example.com,0518001232,Hà Nội,active,2024-08-28 09:35:14,2026-08-01 09:35:14
CUS0010885,Võ Giang,customer0010885@example.com,0378477287,Vũng Tàu,active,2025-11-06 09:35:14,2026-07-31 09:35:14
CUS0007706,Huỳnh Khánh,customer0007706@example.com,0632369502,Huế,active,2026-04-07 09:35:14,2026-08-02 09:35:14
CUS0006258,Hoàng Phúc,customer0006258@example.com,0969012117,Hà Nội,active,2024-11-26 09:35:14,2026-08-03 09:35:14
CUS0006090,Hoàng Sơn,customer0006090@example.com,0919675234,Cần Thơ,inactive,2025-02-04 09:35:14,2026-08-02 09:35:14
CUS0005239,Ngô Vân,customer0005239@example.com,0522128293,TP. Hồ Chí Minh,active,2024-08-23 09:35:14,2026-08-03 09:35:14
CUS0001199,Trần Trang,customer0001199@example.com,0943599380,Nha Trang,active,2025-02-03 09:35:14,2026-08-06 09:35:14
CUS0009711,Phạm Dũng,customer0009711@example.com,0399597225,Huế,active,2024-09-01 09:35:14,2026-08-02 09:35:14
CUS0010893,Phan Hạnh,customer0010893@example.com,0301805212,Nha Trang,active,2025-08-31 09:35:14,2026-01-05 09:35:14
CUS0007520,Phạm Giang,customer0007520@example.com,0402024439,Hải Phòng,active,2024-12-11 09:35:14,2026-08-05 09:35:14
CUS0006813,Đỗ Linh,customer0006813@example.com,0523513568,Hà Nội,active,2026-07-12 09:35:14,2026-08-03 09:35:14
CUS0009992,Hồ Hải,customer0009992@example.com,0714658711,Hà Nội,active,2026-04-06 09:35:14,2026-07-31 09:35:14
CUS0009207,Huỳnh Khánh,customer0009207@example.com,0436777454,Hà Nội,active,2025-10-07 09:35:14,2026-08-03 09:35:14
CUS0008321,Lê Phong,customer0008321@example.com,0350306206,Vũng Tàu,active,2025-01-09 09:35:14,2026-08-01 09:35:14
CUS0009557,Huỳnh Sơn,customer0009557@example.com,0769032571,Huế,active,2024-11-11 09:35:14,2026-08-01 09:35:14
CUS0007176,Vũ Mai,customer0007176@example.com,0387481772,Nha Trang,active,2024-12-20 09:35:14,2026-08-04 09:35:14
CUS0004471,Nguyễn Linh,customer0004471@example.com,0426096592,Đà Nẵng,active,2025-02-21 09:35:14,2026-08-04 09:35:14
CUS0000892,Lê Quân,customer0000892@example.com,0798701748,Đà Nẵng,inactive,2025-08-16 09:35:14,2026-08-01 09:35:14
CUS0001970,Hoàng Giang,customer0001970@example.com,0704193278,TP. Hồ Chí Minh,active,2024-12-06 09:35:14,2026-08-04 09:35:14
CUS0005758,Lê Minh,customer0005758@example.com,0340829993,Huế,active,2025-01-16 09:35:14,2026-08-04 09:35:14
CUS0006528,Hồ Mai,customer0006528@example.com,0602670079,Vũng Tàu,inactive,2025-02-26 09:35:14,2026-08-03 09:35:14
CUS0006295,Hoàng Chiến,customer0006295@example.com,0467436179,Cần Thơ,active,2025-01-11 09:35:14,2026-08-02 09:35:14
CUS0007596,Hoàng Thảo,customer0007596@example.com,0547546076,Vũng Tàu,active,2026-01-21 09:35:14,2026-08-01 09:35:14
CUS0009111,Võ Giang,customer0009111@example.com,0996981284,Hà Nội,inactive,2025-05-08 09:35:14,2026-07-31 09:35:14
CUS0003250,Phan Khánh,customer0003250@example.com,0384774835,Huế,active,2026-01-17 09:35:14,2026-08-05 09:35:14
CUS0006571,Lê Trung,customer0006571@example.com,0925940136,Huế,active,2024-09-23 09:35:14,2026-08-04 09:35:14
CUS0006639,Trần Thảo,customer0006639@example.com,0450596789,Hà Nội,active,2026-07-12 09:35:14,2026-08-01 09:35:14
CUS0007352,Trần Tuấn,customer0007352@example.com,0436759678,Vũng Tàu,active,2025-12-13 09:35:14,2026-08-02 09:35:14
CUS0011020,Hoàng Nga,customer0011020@example.com,0870441688,Vũng Tàu,inactive,2026-03-12 09:35:14,2026-08-02 09:35:14
CUS0009401,Nguyễn Mai,customer0009401@example.com,0690267801,TP. Hồ Chí Minh,active,2025-01-08 09:35:14,2026-08-05 09:35:14
CUS0007474,Nguyễn Hạnh,customer0007474@example.com,0917928223,Hà Nội,active,2025-04-14 09:35:14,2026-08-01 09:35:14
CUS0011067,Đỗ Trung,customer0011067@example.com,0951898650,Huế,active,2025-04-28 09:35:14,2026-08-02 09:35:14
CUS0010488,Đặng Hạnh,customer0010488@example.com,0489307519,Huế,active,2025-09-09 09:35:14,2026-08-06 09:35:14
CUS0001240,Hoàng Bình,customer0001240@example.com,0851483346,TP. Hồ Chí Minh,active,2024-09-14 09:35:14,2026-08-03 09:35:14
CUS0002290,Hồ Linh,customer0002290@example.com,0626838908,TP. Hồ Chí Minh,active,2025-06-09 09:35:14,2026-08-01 09:35:14
CUS0002741,Vũ Hà,customer0002741@example.com,0429222612,TP. Hồ Chí Minh,active,2024-12-11 09:35:14,2026-08-05 09:35:14
CUS0008468,Hoàng Thảo,customer0008468@example.com,0758104538,Vũng Tàu,active,2025-12-03 09:35:14,2026-08-06 09:35:14
CUS0004586,Phan Ngọc,customer0004586@example.com,0382816287,Đà Nẵng,active,2024-12-11 09:35:14,2026-08-03 09:35:14
CUS0009228,Lê Mai,customer0009228@example.com,0634999695,Huế,active,2026-08-06 09:35:14,2026-08-03 09:35:14
CUS0001230,Dương Hiếu,customer0001230@example.com,0845934189,Hà Nội,active,2025-12-15 09:35:14,2026-08-03 09:35:14
CUS0009201,Phạm Long,customer0009201@example.com,0907760709,TP. Hồ Chí Minh,active,2024-09-29 09:35:14,2026-08-06 09:35:14
CUS0006981,Đặng Hiếu,customer0006981@example.com,0336268265,Hải Phòng,inactive,2025-09-02 09:35:14,2026-07-31 09:35:14
CUS0005179,Dương Chiến,customer0005179@example.com,0603265974,Huế,active,2025-06-05 09:35:14,2026-08-06 09:35:14
CUS0004294,Phạm Chiến,customer0004294@example.com,0538214481,Vũng Tàu,active,2025-02-05 09:35:14,2026-08-03 09:35:14
CUS0001059,Phạm Linh,customer0001059@example.com,0432451557,Hải Phòng,active,2026-04-05 09:35:14,2026-08-03 09:35:14
CUS0006263,Nguyễn Hạnh,customer0006263@example.com,0826079517,Hải Phòng,active,2026-04-13 09:35:14,2026-08-03 09:35:14
CUS0000282,Lê Mai,customer0000282@example.com,0571695679,Cần Thơ,active,2025-09-13 09:35:14,2026-07-31 09:35:14
CUS0009236,Bùi Nam,customer0009236@example.com,0980576552,Hải Phòng,active,2025-08-18 09:35:14,2025-12-15 09:35:14
CUS0009509,Hồ Trang,customer0009509@example.com,0337293394,Đà Nẵng,active,2025-09-14 09:35:14,2026-07-31 09:35:14
CUS0000969,Nguyễn Vân,customer0000969@example.com,0641279713,TP. Hồ Chí Minh,active,2026-05-19 09:35:14,2026-08-02 09:35:14
CUS0003954,Hồ Long,customer0003954@example.com,0637673129,TP. Hồ Chí Minh,active,2026-06-11 09:35:14,2026-08-06 09:35:14
CUS0001940,Võ Hải,customer0001940@example.com,0452717107,Nha Trang,active,2025-03-04 09:35:14,2025-07-23 09:35:14
CUS0010164,Bùi Nga,customer0010164@example.com,0684071512,TP. Hồ Chí Minh,active,2025-06-06 09:35:14,2026-08-05 09:35:14
CUS0001275,Ngô Sơn,customer0001275@example.com,0598995883,Vũng Tàu,active,2025-07-02 09:35:14,2026-08-01 09:35:14
CUS0000620,Bùi Giang,customer0000620@example.com,0416759940,Hải Phòng,active,2025-06-02 09:35:14,2026-08-06 09:35:14
CUS0010215,Phạm Trang,customer0010215@example.com,0797196873,Hải Phòng,active,2025-05-02 09:35:14,2026-08-04 09:35:14
CUS0001743,Huỳnh Long,customer0001743@example.com,0617062888,Cần Thơ,active,2025-01-22 09:35:14,2026-08-01 09:35:14
CUS0001391,Nguyễn Hoàng,customer0001391@example.com,0477681867,Vũng Tàu,active,2025-03-04 09:35:14,2026-07-31 09:35:14
,Phạm Hùng,customer0002204@example.com,0953744849,Hải Phòng,active,2025-06-09 09:35:14,2026-07-31 09:35:14
CUS0009772,Phạm Trung,customer0009772@example.com,0991791706,Hà Nội,active,2024-10-04 09:35:14,2026-08-03 09:35:14
CUS0009848,Huỳnh Tuấn,customer0009848@example.com,0801802009,Huế,active,2025-10-29 09:35:14,2026-08-02 09:35:14
CUS0003569,Phạm Sơn,customer0003569@example.com,0892310232,TP. Hồ Chí Minh,active,2024-10-16 09:35:14,2026-08-06 09:35:14
CUS0006117,Lê Trung,customer0006117@example.com,0698173285,TP. Hồ Chí Minh,active,2025-10-18 09:35:14,2026-08-03 09:35:14
CUS0011987,Bùi Long,customer0011987@example.com,0680722872,TP. Hồ Chí Minh,active,2024-09-12 09:35:14,2026-08-04 09:35:14
CUS0006053,Phạm Khánh,customer0006053@example.com,0410955004,Hà Nội,active,2025-05-04 09:35:14,2026-08-06 09:35:14
CUS0003179,Hoàng Hải,customer0003179@example.com,0481310932,Đà Nẵng,active,2026-01-26 09:35:14,2026-07-31 09:35:14
CUS0003193,Đặng Phúc,customer0003193@example.com,0985994049,TP. Hồ Chí Minh,active,2024-08-21 09:35:14,2026-08-03 09:35:14
CUS0009500,Lê Dũng,customer0009500@example.com,0372875395,Hải Phòng,active,2024-12-20 09:35:14,2026-08-03 09:35:14
CUS0006100,Huỳnh Hạnh,customer0006100@example.com,0728251960,Vũng Tàu,active,2024-10-28 09:35:14,2026-08-05 09:35:14
CUS0007030,Lê Vân,customer0007030@example.com,0686769885,TP. Hồ Chí Minh,active,2024-10-29 09:35:14,2026-08-03 09:35:14
CUS0000576,Dương Khánh,customer0000576@example.com,0414561630,Đà Nẵng,active,2025-05-07 09:35:14,2026-08-04 09:35:14
CUS0006657,Vũ Tuấn,customer0006657@example.com,0513148116,Đà Nẵng,active,2024-12-02 09:35:14,2026-08-02 09:35:14
CUS0007116,Đặng Vân,customer0007116@example.com,0745492029,Hà Nội,active,2024-12-13 09:35:14,2026-08-06 09:35:14
CUS0005278,Võ Trang,customer0005278@example.com,0808241417,Hải Phòng,active,2026-02-05 09:35:14,2026-07-31 09:35:14
